order_detail_id,order_id,product_id,qty,order_price
4836,2822,5,5,1051.22
4837,6825,1,5,1150.7
4838,2928,3,2,122.86
4839,7563,1,5,1008.93
4840,90,4,3,1260.62
4841,4841,5,4,481.48
4842,7553,1,3,1367.93
4843,5583,4,1,636.63
4844,9711,2,5,471.69
4845,5789,3,4,1363.36
4846,1130,1,4,1270.53
4847,8998,2,5,821.78
4848,3436,3,2,1417.22
4849,8619,3,3,1349.7
4850,5873,3,1,1288.38
4851,1992,2,2,536.55
4852,6212,2,5,150.39
4853,3235,3,3,640.44
4854,7685,2,3,538.77
4855,690,4,5,384.5
4856,8322,3,5,830.18
4857,289,3,3,1486.04
4858,2570,2,2,362.77
4859,7808,5,4,420.27
4860,6982,5,4,817.64
4861,9715,5,4,162.81
4862,2250,5,4,1067.89
4863,7110,5,4,1004.82
4864,9206,4,1,1466.41
4865,6896,1,1,717.91
4866,5312,5,2,1051.92
4867,3931,1,5,566.61
4868,7625,3,4,281
4869,5469,4,5,546.85
4870,7970,4,3,1198.31
4871,6427,5,1,841.71
4872,5638,1,3,1301.48
4873,3786,1,5,570.29
4874,2559,4,1,531.23
4875,8521,4,4,948.01
4876,7657,5,4,1179.09
4877,7335,3,1,1232.69
4878,5638,5,4,1278.22
4879,5585,1,3,712.21
4880,9813,5,5,755.74
4881,3583,5,2,1050.22
4882,6019,4,5,828.3
4883,7301,2,3,373.74
4884,5964,2,4,277.06
4885,9440,4,4,636.9
4886,6520,5,1,142.22
4887,2070,2,1,319.91
4888,318,4,1,1281.34
4889,7547,2,3,597.51
4890,9091,1,2,1182.86
4891,6621,3,2,188.76
4892,5860,1,1,1016.08
4893,233,4,4,263.8
4894,3779,3,3,1125.68
4895,490,3,2,670.82
4896,4569,4,2,736.32
4897,2259,3,2,487.05
4898,3205,3,2,242.68
4899,3461,4,3,794.36
4900,2410,1,5,702.14
4901,8354,4,3,712.73
4902,8311,4,3,679.55
4903,8309,3,1,1251.69
4904,7196,5,4,1314.64
4905,8129,4,1,393.86
4906,2884,2,5,1345.28
4907,3387,5,5,1117.99
4908,5377,5,4,445.43
4909,9855,1,2,1295.25
4910,1679,2,2,406.44
4911,5263,2,5,1298.17
4912,101,4,4,1401.34
4913,5518,3,1,1171.06
4914,514,2,5,1100.26
4915,2743,5,1,681.33
4916,8901,4,3,1360.64
4917,1008,3,5,547.79
4918,3260,1,5,903.95
4919,4410,2,1,947.2
4920,2713,3,5,851.08
4921,5265,2,3,1444.16
4922,6109,1,2,1200.59
4923,6100,5,5,448.41
4924,5863,3,5,693.11
4925,8398,5,5,979.98
4926,3095,4,5,1027.22
4927,9579,4,5,984.47
4928,5114,1,5,547.36
4929,6433,2,4,827.28
4930,8924,3,2,944.85
4931,1816,3,2,190.34
4932,3364,4,1,1330.88
4933,3767,4,1,1116.98
4934,9047,5,5,521.23
4935,6874,3,3,379.6
4936,9499,2,1,724.72
4937,7513,2,2,113.77
4938,2996,5,2,945.46
4939,6680,1,2,1325.54
4940,701,4,3,947.58
4941,5969,1,4,1204.91
4942,1547,2,4,1273.08
4943,534,3,5,217.96
4944,1198,3,2,1330.27
4945,5954,3,1,788.4
4946,7961,1,3,218.42
4947,5137,5,2,1322.11
4948,24,1,4,1487.03
4949,1294,3,5,587.54
4950,6537,5,2,562.07
4951,423,1,2,371.37
4952,9441,1,3,386.5
4953,4845,5,2,252.43
4954,833,2,4,583.53
4955,9615,1,3,297.78
4956,7086,2,2,484.17
4957,8809,1,3,1067.96
4958,8859,4,1,832.67
4959,6164,4,5,889
4960,9199,2,2,620.4
4961,6620,4,1,702.35
4962,4484,3,5,455.55
4963,7462,4,1,653.25
4964,5412,2,5,1074.88
4965,7375,3,4,1042.86
4966,7541,4,2,103.54
4967,4969,4,1,639.08
4968,2625,2,1,282.76
4969,8962,3,3,171.54
4970,9906,2,1,1267.1
4971,6979,3,4,109.41
4972,7700,4,3,921.55
4973,3748,1,1,504.38
4974,6092,4,5,483.03
4975,5246,5,3,717.04
4976,7485,2,2,792.36
4977,107,1,5,598.27
4978,8857,3,2,1200.6
4979,3637,1,1,1052.37
4980,5803,4,4,587.18
4981,4178,5,1,1048.02
4982,3731,1,3,1167.87
4983,6239,5,3,456.21
4984,7047,1,5,1342.94
4985,6927,3,5,980.07
4986,5690,2,1,130.78
4987,9249,4,1,1100.63
4988,2645,2,2,1442.64
4989,7715,4,3,1241.97
4990,1441,3,4,1288.46
4991,9159,2,4,489.34
4992,4730,4,1,1169.1
4993,9857,4,2,1173.56
4994,1767,4,1,1213.77
4995,5904,5,1,1198.88
4996,5117,5,1,343.47
4997,6847,2,4,861.03
4998,3413,2,1,522.75
4999,7724,5,4,1271.33
5000,3623,3,2,930.17
5001,6929,3,3,549.36
5002,9035,4,3,1483.97
5003,5245,5,4,679.34
5004,5883,3,2,1492.85
5005,299,3,2,537.67
5006,1552,1,2,525.27
5007,7978,3,3,1046.19
5008,6335,2,2,1051.6
5009,2183,5,3,554.61
5010,4937,2,2,1444.51
5011,2526,2,3,449.46
5012,4606,2,4,754.23
5013,8107,5,5,1111.04
5014,909,5,4,1308.85
5015,7224,3,3,229.32
5016,3652,3,1,760.01
5017,7123,3,2,1000.75
5018,847,4,3,122.39
5019,7359,1,5,1275.47
5020,7236,4,5,219.7
5021,4003,2,2,375.71
5022,4375,3,3,1242
5023,7731,3,5,287.5
5024,9499,5,3,497.49
5025,9973,4,2,646.79
5026,1465,4,4,442.44
5027,9402,2,3,464.96
5028,4396,1,1,1055.35
5029,9720,4,1,841.23
5030,9824,2,4,568.33
5031,7864,3,4,670.21
5032,614,2,5,411.78
5033,9962,2,3,335.39
5034,7217,5,1,254.31
5035,1607,1,4,1331.69
5036,9668,5,5,142.29
5037,5630,4,1,314.57
5038,7245,5,3,493.98
5039,8110,1,3,500.32
5040,4373,5,1,1324.98
5041,6879,2,1,468.14
5042,9885,5,5,1383.04
5043,8551,1,4,1102.65
5044,8565,4,4,885.64
5045,484,3,3,151.1
5046,7922,1,1,1277.79
5047,2076,5,2,626.17
5048,7392,3,5,922.28
5049,7813,1,3,485.34
5050,9358,2,5,144.64
5051,5179,2,3,779.61
5052,7727,4,2,576.7
5053,6049,5,3,600.36
5054,2035,1,2,1318.32
5055,128,3,4,573.36
5056,9646,1,4,742.64
5057,9561,3,1,1194.07
5058,8563,2,1,1170.57
5059,1976,1,5,1116.95
5060,7379,2,2,229.18
5061,7230,2,1,168.49
5062,2853,4,4,942.29
5063,3207,1,4,946.86
5064,4303,5,1,159.25
5065,7866,3,2,1194.24
5066,5400,3,2,893.65
5067,3094,5,4,177.98
5068,3964,3,5,856.06
5069,342,1,1,1052.69
5070,3576,1,4,1029.87
5071,6602,2,4,752.64
5072,9016,1,4,254.33
5073,3455,2,2,632.32
5074,5189,4,2,315.41
5075,564,1,3,1219.99
5076,3778,5,3,936.63
5077,1171,3,4,829.05
5078,1968,4,5,192.11
5079,1828,3,1,708.24
5080,2303,2,2,1427.84
5081,7703,2,2,1284.8
5082,3007,2,3,798.2
5083,3041,3,4,783.67
5084,5856,1,5,780.16
5085,1759,5,2,326
5086,8484,3,2,1363.48
5087,2780,1,5,572.99
5088,5970,2,2,1186.72
5089,3784,4,5,365.1
5090,4595,1,3,165.61
5091,1536,2,5,1333.38
5092,3569,2,1,1200.38
5093,3944,3,4,911.35
5094,8808,3,4,876.9
5095,4868,3,5,250.6
5096,8095,3,2,1085.76
5097,7253,4,3,1155.99
5098,4224,1,5,1251.88
5099,7318,2,3,922.85
5100,9310,4,1,1210.59
5101,700,5,2,1461.69
5102,4839,2,5,866.98
5103,5996,3,2,1383.54
5104,4622,4,2,550.46
5105,1031,5,2,984.7
5106,8249,5,4,420.64
5107,8970,2,1,685.99
5108,1063,3,1,1085.47
5109,163,4,4,367.98
5110,4992,1,5,1449.3
5111,7337,4,1,1383.27
5112,7621,3,3,861.02
5113,545,4,1,142.19
5114,5914,2,2,1242.13
5115,9816,2,5,788.48
5116,1125,3,5,1403.45
5117,5976,4,3,614.26
5118,9007,3,5,599.94
5119,1745,2,2,509.25
5120,694,5,1,1385.1
5121,8050,4,2,589.31
5122,9578,5,5,197.54
5123,5633,2,1,126.38
5124,5855,4,3,564.14
5125,5575,2,1,1294.06
5126,9557,3,2,1126.37
5127,5430,2,2,1210.78
5128,2517,4,2,1305.05
5129,3069,2,5,297.92
5130,1505,1,4,1079.21
5131,4307,5,3,1118.16
5132,6759,1,2,1441.02
5133,2976,1,2,485.89
5134,9611,1,4,855.3
5135,6716,3,3,766.75
5136,2682,5,2,626.48
5137,1511,1,2,387.9
5138,1147,1,5,1114.8
5139,8511,4,2,1302.07
5140,3490,3,2,742.78
5141,6627,3,5,1172.12
5142,9818,3,2,122.14
5143,3377,5,4,1250.54
5144,7976,2,5,1154.03
5145,4805,1,5,747.65
5146,6816,4,1,559.6
5147,1921,1,2,370.56
5148,9805,1,4,816.91
5149,2097,3,5,1103.64
5150,5464,2,4,862.58
5151,5620,4,5,978.58
5152,9130,5,3,459.91
5153,206,5,2,505.6
5154,1279,5,2,245.05
5155,420,1,3,523.3
5156,2419,1,4,860.36
5157,816,2,2,754.75
5158,8793,1,3,578.64
5159,5279,5,5,1152.37
5160,3802,5,2,365.5
5161,9891,3,1,1309.73
5162,9364,4,2,399.64
5163,8017,3,4,1225.97
5164,7033,4,4,1189.54
5165,2727,3,4,932.31
5166,2955,3,5,223.19
5167,5178,1,3,933.74
5168,9599,2,3,303.7
5169,4185,3,1,530.92
5170,2360,1,5,1063.4
5171,1604,3,3,562.84
5172,1992,4,2,622.34
5173,6101,4,2,810.5
5174,4513,3,2,440.72
5175,1812,4,4,243.75
5176,1622,5,2,891.39
5177,7814,2,3,349.07
5178,5219,4,2,286.9
5179,2628,2,1,1059.62
5180,6138,1,3,1086.7
5181,7620,4,2,875.82
5182,7072,2,5,768.29
5183,2,2,3,1407.24
5184,7340,2,3,759.75
5185,8249,5,2,203.65
5186,4258,5,5,620.6
5187,1139,2,4,446.81
5188,8848,3,1,1051.61
5189,730,2,3,876.03
5190,5096,1,4,1340.93
5191,8705,2,3,1478.23
5192,1138,1,2,285.93
5193,5030,4,1,1368.76
5194,8531,1,5,743.13
5195,6426,1,4,1236.72
5196,1386,1,2,683.69
5197,9855,3,3,1236.98
5198,9853,1,1,267.73
5199,7679,2,3,380.05
5200,523,5,3,445.57
5201,1629,3,5,599.67
5202,2088,2,5,1490.15
5203,5368,5,2,1361.06
5204,4202,5,1,1251.42
5205,7557,2,1,830.08
5206,3980,3,2,1496.33
5207,8350,3,1,692.61
5208,6559,4,2,267.15
5209,6193,5,3,584.19
5210,330,3,4,562.38
5211,2834,4,1,1119.2
5212,3393,3,2,616.91
5213,5016,2,5,1425.11
5214,4300,3,1,889.46
5215,2073,3,3,465.85
5216,7605,1,2,1063.13
5217,1133,3,5,1484.04
5218,6867,1,4,1257.57
5219,5178,2,4,1340.53
5220,4307,3,1,875
5221,5489,5,2,826.84
5222,728,1,2,818.76
5223,9572,3,4,1357.79
5224,2168,3,3,147.02
5225,5573,5,5,1317.69
5226,4749,3,3,483.92
5227,8769,3,4,688.56
5228,3377,3,3,233.99
5229,8103,3,5,1141.81
5230,6862,3,2,943.4
5231,9446,4,4,1334.23
5232,9297,2,3,544.15
5233,6554,4,2,924.6
5234,7327,2,3,261.19
5235,7335,5,1,330.35
5236,118,5,4,1243.71
5237,7979,2,3,495.92
5238,4033,1,3,1260.11
5239,3379,3,2,355.49
5240,6418,2,5,245.39
5241,2037,1,5,1091.18
5242,8863,3,4,1042.35
5243,5095,2,5,498.17
5244,4876,4,1,839.82
5245,4314,3,3,1490.79
5246,7907,3,2,391.14
5247,5485,3,4,136.48
5248,2967,2,1,607.14
5249,2986,1,3,376.99
5250,7058,4,5,1113.47
5251,9468,1,5,569.46
5252,874,3,4,1374.43
5253,1156,4,4,778.45
5254,7776,1,3,244.05
5255,3498,1,4,868.37
5256,3059,2,5,1410.98
5257,9573,3,3,756.97
5258,5888,4,5,251.64
5259,4285,4,3,857.11
5260,3354,4,5,257.36
5261,2957,5,4,412.69
5262,3072,2,2,1063.03
5263,8967,2,3,963.7
5264,4297,1,2,1046.52
5265,4613,2,5,685.52
5266,8089,3,5,781.37
5267,943,5,2,1108.55
5268,5452,4,4,992.69
5269,4541,2,3,442.61
5270,2297,3,5,217.85
5271,8254,4,3,516.64
5272,6735,1,3,1115.1
5273,5576,4,5,305.11
5274,5907,1,2,1212.31
5275,5273,4,2,1030.9
5276,8383,2,2,655.43
5277,9647,5,2,977.42
5278,373,2,5,1320.49
5279,8758,2,3,597.43
5280,7132,2,1,1185.47
5281,844,1,3,1339.07
5282,7992,5,5,1066.34
5283,9744,2,1,553.55
5284,494,2,3,1350.96
5285,8741,1,3,684.45
5286,6643,1,4,1300.83
5287,6330,2,1,1465.21
5288,1888,3,5,800.01
5289,8329,3,1,972.92
5290,3175,1,4,1388.99
5291,3497,1,2,1258.59
5292,9898,3,3,1162.53
5293,8985,3,4,932.51
5294,5217,4,4,708.19
5295,9700,5,3,1269.04
5296,2497,4,2,1430.08
5297,842,1,3,1467.57
5298,6502,3,3,547.06
5299,2557,3,5,1425.55
5300,4855,5,2,712.36
5301,111,5,4,995.86
5302,9735,2,4,512.33
5303,5061,3,4,1412.91
5304,4007,3,2,695.41
5305,8404,2,1,698.8
5306,8133,1,4,976.78
5307,9867,3,5,424.67
5308,2668,1,3,664.66
5309,1152,2,4,395.07
5310,6042,1,1,183.34
5311,6652,4,3,852.85
5312,1246,3,4,719.6
5313,3662,4,1,1305.04
5314,3173,5,1,1459.12
5315,2321,1,3,721.64
5316,4752,5,2,1444.22
5317,8406,4,1,968.65
5318,6753,5,4,336.76
5319,7115,1,1,638.89
5320,3682,5,4,444.07
5321,9784,4,3,627.92
5322,1583,3,5,1101.06
5323,4660,3,5,476.34
5324,7713,4,1,1037.37
5325,4320,5,2,589.42
5326,8183,3,2,377.13
5327,5444,5,2,1268.12
5328,7649,1,2,884.43
5329,2127,4,5,1316.8
5330,2427,3,1,1265.28
5331,5838,4,5,846.66
5332,1901,2,4,1499.88
5333,2866,3,2,318.34
5334,7426,5,4,592.49
5335,221,2,4,639.69
5336,8965,1,1,1180.65
5337,9454,5,2,1324.98
5338,5715,5,2,339.39
5339,510,2,2,331.48
5340,407,1,4,1311.8
5341,889,2,3,855.29
5342,4641,3,2,477.8
5343,9504,4,2,1315.49
5344,6079,3,4,159.62
5345,3360,5,1,561.98
5346,6317,5,4,680.3
5347,160,3,2,835.13
5348,4645,2,1,1458.39
5349,2433,4,3,1262.65
5350,283,3,2,979.94
5351,486,1,1,592.16
5352,2654,2,2,693.24
5353,1565,4,2,775.86
5354,3887,5,3,717.96
5355,3254,5,2,1342.68
5356,9880,1,2,1483.33
5357,6715,4,5,1243.78
5358,9258,4,3,1483.98
5359,7737,4,2,439.6
5360,5314,1,5,149.41
5361,5229,4,3,1135.22
5362,6356,4,2,1465.96
5363,5582,5,5,298.78
5364,2245,5,5,898.34
5365,828,2,2,174.86
5366,8941,4,2,1119.07
5367,2003,4,4,478.37
5368,386,3,5,814.18
5369,6830,1,4,806.69
5370,2292,1,2,953.1
5371,5826,1,1,1264.87
5372,6256,2,3,1421.32
5373,637,4,3,1209.73
5374,5493,4,2,1279.86
5375,1725,2,2,957.39
5376,5828,5,2,834.12
5377,4523,3,5,243.27
5378,2223,1,1,1370.27
5379,2003,5,1,683.8
5380,4723,2,4,974.89
5381,2979,4,1,954.38
5382,2481,5,5,1216.72
5383,4468,1,3,117.94
5384,5248,2,4,315.41
5385,4816,3,4,1125.74
5386,590,5,1,325.32
5387,2105,4,1,1059.32
5388,7680,5,4,177.22
5389,4552,4,5,383.46
5390,2237,5,3,896.56
5391,5429,2,4,1109.12
5392,9565,5,2,412.12
5393,10000,3,3,320.04
5394,7386,4,3,515.86
5395,8030,1,2,294.89
5396,2255,4,3,317.39
5397,55,3,5,1405.41
5398,9953,1,4,1021.45
5399,9215,1,4,258.95
5400,4925,3,5,574.51
5401,3664,5,3,144.62
5402,2180,1,2,909.69
5403,8014,1,1,1213.24
5404,961,1,5,648.9
5405,5079,5,5,1443.09
5406,1948,1,2,1303.86
5407,7678,1,2,422.59
5408,5842,5,4,1434
5409,2526,2,3,205.56
5410,8752,2,4,1116.06
5411,4959,1,5,766.71
5412,7057,4,3,832.32
5413,3568,3,4,393.1
5414,2564,1,3,1339.18
5415,2189,5,5,349.77
5416,9555,1,5,734.29
5417,5214,1,3,1312.79
5418,2078,2,5,1023.86
5419,1588,1,4,104.63
5420,6327,5,4,251.17
5421,2907,2,2,942.71
5422,1959,4,5,1314.98
5423,4744,1,3,1363.34
5424,9658,2,3,326.17
5425,4173,1,4,384.57
5426,9046,4,3,729.55
5427,4563,4,4,151.04
5428,8292,2,2,296.2
5429,5231,1,4,1261.14
5430,3686,3,1,417.71
5431,1420,3,1,701.66
5432,8794,2,1,252.88
5433,1998,4,1,814.63
5434,8457,1,5,101.18
5435,758,2,3,1023.65
5436,5994,2,2,530.69
5437,9317,1,4,250.33
5438,3561,1,4,1439.67
5439,8101,3,4,156.5
5440,2678,4,1,614.06
5441,1980,4,5,1064.23
5442,5524,4,3,1014.71
5443,408,3,1,1156.36
5444,4366,3,5,1039.91
5445,335,1,3,1277.01
5446,2906,1,2,158.11
5447,362,2,4,222.61
5448,3159,5,5,435.34
5449,8002,4,4,1300.85
5450,6746,1,1,190.07
5451,2879,1,1,539.77
5452,9032,5,4,666.65
5453,7736,3,5,909.97
5454,4185,3,1,249.77
5455,4630,5,3,1496.61
5456,7576,3,5,196.63
5457,9686,2,5,992.71
5458,514,5,5,200.69
5459,3660,5,2,949.76
5460,714,4,4,551.96
5461,1300,3,2,1215.26
5462,9111,2,2,782.33
5463,6909,2,5,784.62
5464,8620,1,5,1239.53
5465,320,2,1,1485.11
5466,7193,3,5,875
5467,4073,2,3,157.91
5468,5182,2,2,1378.96
5469,7462,2,5,261.58
5470,9311,5,4,879.45
5471,9961,2,2,1370.75
5472,981,1,1,125.54
5473,5710,2,3,1320.45
5474,5760,1,4,1327.74
5475,9669,1,1,560.27
5476,6655,1,4,485.84
5477,1971,1,3,1133.14
5478,8003,2,2,814.04
5479,5411,1,4,1007.79
5480,7754,5,1,1369.7
5481,9012,2,5,785.32
5482,8063,4,2,989.7
5483,9582,1,4,823.03
5484,2464,3,3,976.88
5485,4641,3,2,259.98
5486,2099,3,4,882.58
5487,2174,2,2,1289.92
5488,6850,2,1,1028.27
5489,3299,4,4,912
5490,6698,1,3,1048.88
5491,1662,1,3,590.44
5492,7353,4,2,1267.75
5493,8785,1,3,1421.63
5494,9315,4,1,568.49
5495,243,4,4,441.8
5496,9331,5,5,789.91
5497,9803,5,5,1148.78
5498,4751,2,1,1228.42
5499,2698,3,5,1166.93
5500,4290,2,2,422.72
5501,6593,3,5,876.27
5502,2783,1,4,711.16
5503,9360,5,1,894.56
5504,2335,2,4,454.5
5505,7548,3,2,1094.15
5506,2857,2,5,349.84
5507,4391,2,4,460.02
5508,2995,2,2,584.06
5509,3360,5,5,1273.36
5510,4261,2,4,778.56
5511,6099,3,5,783.88
5512,608,5,4,1309.71
5513,4624,3,5,1197.1
5514,2943,1,5,1482.69
5515,2382,2,4,474.51
5516,3930,3,4,767.89
5517,7637,4,2,341.21
5518,2722,4,2,266.61
5519,9645,2,1,467.47
5520,6923,3,3,473.7
5521,6624,3,3,522.74
5522,4436,5,4,177.54
5523,3669,2,5,850.88
5524,8926,1,3,972.54
5525,8004,4,3,1362.29
5526,9986,5,4,1444.45
5527,6742,5,5,369.8
5528,1291,2,4,381.13
5529,498,3,5,666.79
5530,8165,5,3,698.09
5531,7323,3,5,650.66
5532,7193,2,2,1318.02
5533,5456,2,1,1029.8
5534,728,3,3,1062.15
5535,6021,4,2,739.96
5536,2409,2,4,110.79
5537,9962,2,4,250.35
5538,8352,3,2,1100.06
5539,7920,5,5,1248.28
5540,2250,1,3,161.52
5541,9012,1,5,1319.17
5542,5873,1,2,1304.22
5543,7713,2,1,733.03
5544,3979,4,2,668.54
5545,8230,3,4,1253.46
5546,4193,1,2,365.39
5547,3447,5,3,843.66
5548,57,1,4,687.75
5549,8780,1,3,712.17
5550,4011,3,5,1135.62
5551,5708,2,4,337.73
5552,3774,3,1,975.41
5553,5772,4,4,895.4
5554,8814,5,3,1130.05
5555,1869,3,5,367.19
5556,6418,3,2,570.37
5557,6658,2,5,365.87
5558,2591,2,3,1002.21
5559,1720,1,2,1265.87
5560,7151,1,4,1160.21
5561,2480,3,3,1123.54
5562,1794,3,2,127.89
5563,319,4,2,428.99
5564,8547,1,3,1218.55
5565,9037,4,2,1105.29
5566,6017,3,5,1341.22
5567,4407,4,4,569.06
5568,8338,2,4,1191.82
5569,5759,5,2,1232.14
5570,2311,5,1,1248.39
5571,8263,3,3,294.11
5572,5665,2,3,200.49
5573,6007,5,4,1302.09
5574,2209,3,4,649.58
5575,2305,2,3,1460.69
5576,8055,2,2,633.14
5577,793,2,5,502.46
5578,7055,1,5,1086.52
5579,965,5,1,614.92
5580,4515,5,4,1215.08
5581,5934,4,4,773.6
5582,6601,5,4,191.62
5583,3377,4,4,764.93
5584,7546,5,4,1191.9
5585,3104,1,3,1154.77
5586,535,4,3,1097.03
5587,5857,4,3,848.14
5588,1112,4,1,806.35
5589,2104,3,1,1421.06
5590,6799,4,3,576.89
5591,951,5,4,772.05
5592,3264,4,3,387.84
5593,7560,3,4,1409.8
5594,3978,5,1,866.5
5595,2304,3,5,307.03
5596,2823,5,5,1178.64
5597,4326,3,1,1033.62
5598,1941,4,2,826.09
5599,3873,4,3,347.31
5600,3917,3,1,825.8
5601,3015,4,5,174.47
5602,1038,4,5,1481.94
5603,8406,2,1,347.7
5604,7680,3,1,286.52
5605,7140,4,5,286.85
5606,8438,2,4,150.59
5607,7706,1,3,1055.27
5608,1950,2,3,599.09
5609,9392,3,2,548.82
5610,923,1,4,266.36
5611,8584,5,4,1139.78
5612,9761,4,3,308.74
5613,8275,3,2,168.47
5614,9381,3,5,1176.24
5615,6137,4,3,886.11
5616,1119,5,3,425.53
5617,2534,2,3,1290.77
5618,1854,1,3,1368.8
5619,6416,2,5,1300.76
5620,959,1,3,1213.9
5621,3096,1,3,870.75
5622,6268,5,4,1074.03
5623,5533,2,2,826.78
5624,5204,3,2,1235.25
5625,51,2,5,1351.27
5626,2901,3,1,1097.31
5627,636,4,2,522.23
5628,115,1,4,194.28
5629,5859,3,2,1408.58
5630,2242,5,4,1409.26
5631,501,2,4,1400.77
5632,2541,2,1,331.18
5633,4277,5,5,571.33
5634,7018,2,3,858.42
5635,1428,5,5,874.52
5636,5575,4,5,553.62
5637,1408,2,3,518.64
5638,5303,5,4,1326.34
5639,1915,3,5,347.39
5640,7433,3,2,383.34
5641,2580,4,1,1119.2
5642,1963,2,3,612.71
5643,1684,2,3,326.82
5644,6272,4,2,1210.64
5645,5160,4,3,1393.13
5646,2772,5,3,1306.85
5647,923,3,2,966.33
5648,728,5,1,1225.96
5649,8998,5,3,130.15
5650,9068,4,5,843.5
5651,403,5,2,1231.12
5652,6873,1,3,1326.92
5653,2241,5,4,1223.21
5654,2852,4,1,802.07
5655,573,4,4,948.94
5656,6106,3,3,1378.03
5657,2119,3,3,168.08
5658,1233,3,3,783.46
5659,7496,3,5,414.62
5660,6105,5,4,909.51
5661,3327,3,4,1026.11
5662,905,2,5,137.47
5663,7866,1,1,473.73
5664,8962,1,4,1305.88
5665,3823,3,2,1421.1
5666,8466,5,3,628.66
5667,97,4,2,644.41
5668,1290,5,5,739.35
5669,632,4,1,550.73
5670,2086,4,5,698.14
5671,935,3,3,526.18
5672,1420,4,3,877.85
5673,8033,4,4,271.2
5674,8000,2,2,320.12
5675,5576,2,3,463.71
5676,5460,5,1,837.31
5677,7630,5,2,239.95
5678,6549,3,3,492.02
5679,2270,2,5,1005.65
5680,2181,1,5,1261.55
5681,1943,3,2,679.8
5682,8506,2,1,769.95
5683,8173,1,2,344.4
5684,104,4,2,1261.69
5685,378,1,3,866.42
5686,8218,3,1,115.86
5687,4093,1,2,1101.66
5688,9107,3,3,571.41
5689,164,4,3,495.49
5690,8265,1,4,1022.12
5691,2023,2,4,1170.01
5692,2140,1,5,871.62
5693,9284,2,2,717.04
5694,4232,5,5,1333.29
5695,7607,4,5,1192.16
5696,1591,1,3,202.84
5697,8652,2,3,517.1
5698,2086,2,4,1434.65
5699,7541,5,1,463.72
5700,3929,5,2,754.5
5701,1629,4,2,848.32
5702,7683,4,2,719.1
5703,3215,2,5,510.6
5704,892,1,4,483.11
5705,5111,5,4,686.71
5706,9163,2,5,239.92
5707,7548,2,3,483.25
5708,3118,4,4,975.22
5709,5701,1,3,698.87
5710,203,1,5,1347.76
5711,8625,1,4,1340.59
5712,8653,5,5,461.05
5713,9577,2,5,849.64
5714,4644,4,2,1209.81
5715,1645,2,4,202.39
5716,9818,2,1,783.03
5717,9369,5,4,183.99
5718,4410,2,5,1438.78
5719,484,3,1,1047.62
5720,625,1,5,1452.98
5721,3696,5,1,689.61
5722,6546,3,1,218.43
5723,613,4,2,925.05
5724,6170,1,5,924.43
5725,5737,1,2,295.33
5726,1114,5,5,771.02
5727,2586,2,2,531.8
5728,8551,5,3,1441.45
5729,9540,1,4,458.54
5730,4298,4,4,1295.35
5731,4853,2,5,395.71
5732,1369,2,3,1184.68
5733,7069,3,2,1437.34
5734,7994,3,4,1307.57
5735,6793,4,1,1108.75
5736,5590,4,1,1051.05
5737,1790,3,5,761.93
5738,3212,5,1,429.12
5739,1943,5,2,1049.15
5740,199,4,5,1048.12
5741,7093,3,3,750.59
5742,1681,2,1,1334.49
5743,7418,3,2,514.12
5744,1349,2,3,175.18
5745,6144,3,3,566.15
5746,255,4,5,740.92
5747,7474,5,5,461.76
5748,8392,3,4,1032.18
5749,1680,2,2,188.33
5750,1137,2,1,544.6
5751,8300,5,2,1418.41
5752,8565,3,4,678.29
5753,7738,3,3,608.1
5754,9246,2,2,1161.26
5755,8578,2,1,1221.43
5756,2101,3,1,978.13
5757,904,4,3,1485.71
5758,8130,4,4,327.44
5759,9834,2,3,1176.83
5760,4851,5,4,692.99
5761,6214,2,4,182.14
5762,6820,2,3,1140.76
5763,7339,1,5,852.12
5764,5885,3,5,441.02
5765,1745,5,3,336.94
5766,781,5,2,786.47
5767,9999,1,3,1266.78
5768,4688,1,5,159.79
5769,3004,3,5,1420.99
5770,2305,3,3,445.11
5771,8086,1,1,1487.84
5772,9721,4,5,1436.28
5773,9889,4,2,959.3
5774,7039,3,1,174.61
5775,5684,2,3,139.03
5776,951,3,3,815.69
5777,166,1,5,604.28
5778,7996,5,5,806.63
5779,3350,1,5,946.33
5780,9717,3,5,592.37
5781,6506,4,5,177.61
5782,6120,4,3,357.32
5783,4466,2,1,710.89
5784,5506,4,4,1468.91
5785,3260,2,3,679.65
5786,1945,2,2,1254.71
5787,5566,5,2,762.04
5788,6762,2,4,1075
5789,4935,2,4,766.75
5790,9558,1,2,1450.32
5791,9215,4,4,182.88
5792,6597,5,4,268.1
5793,2252,3,4,155.22
5794,8024,1,2,227.46
5795,6079,5,1,1340.73
5796,3126,4,4,129.25
5797,2488,5,4,1150.91
5798,5714,2,3,1491.21
5799,8620,2,3,172.12
5800,1086,4,4,1315.31
5801,5981,4,2,1366.04
5802,1516,4,3,393.33
5803,4427,3,2,512.73
5804,631,5,1,386.76
5805,7580,1,5,685.77
5806,2387,3,5,173.25
5807,1261,4,5,1087.37
5808,7668,3,2,969.54
5809,6007,3,3,1235.67
5810,6403,3,3,1103.18
5811,7959,5,2,410.64
5812,7485,3,1,1368.37
5813,5915,5,1,434.18
5814,2310,1,4,1002.3
5815,1119,2,1,634.76
5816,7636,3,1,752.43
