order_id,customer_id,order_date,total_amount
4527,7620,2025-01-08,1237.84
4528,5277,2025-01-05,779.24
4529,1123,2025-01-15,1166.5
4530,8926,2025-01-17,451.66
4531,7510,2025-01-05,1258.28
4532,3325,2025-01-24,1371.94
4533,4241,2025-01-19,565.02
4534,7803,2025-01-24,924.75
4535,7856,2025-01-03,1766.8
4536,7139,2025-01-09,476.85
4537,3322,2025-01-03,1518.75
4538,6526,2025-01-08,1868.69
4539,2139,2025-01-14,567.14
4540,974,2025-01-17,1937.9
4541,3751,2025-01-09,1944.45
4542,8188,2025-01-16,1128.09
4543,3156,2025-01-25,1814.18
4544,5884,2025-01-15,697.59
4545,6038,2025-01-11,1443.85
4546,3817,2025-01-20,1326.26
4547,5131,2025-01-11,1724.52
4548,4088,2025-01-14,1361.04
4549,5507,2025-01-12,880.54
4550,8543,2025-01-13,311.62
4551,8586,2025-01-11,1211.92
4552,1504,2025-01-04,845.09
4553,266,2025-01-09,934.73
4554,1284,2025-01-20,1238.74
4555,9838,2025-01-09,1761.53
4556,5681,2025-01-22,1410.07
4557,3024,2025-01-17,1285.06
4558,764,2025-01-07,962.49
4559,233,2025-01-23,1593.47
4560,8695,2025-01-16,1175.95
4561,7989,2025-01-21,333.68
4562,9829,2025-01-26,1337.29
4563,7464,2025-01-02,780.36
4564,6570,2025-01-17,401.53
4565,3587,2025-01-08,1406.94
4566,9545,2025-01-18,1776.34
4567,4624,2025-01-18,1278.76
4568,94,2025-01-13,1844.07
4569,2873,2025-01-20,868.86
4570,7214,2025-01-01,1696.22
4571,4324,2025-01-26,925.68
4572,8042,2025-01-21,844.21
4573,8570,2025-01-06,1378.18
4574,6252,2025-01-24,1025.89
4575,4628,2025-01-04,1900.61
4576,7227,2025-01-02,1431.9
4577,2027,2025-01-01,1990.99
4578,701,2025-01-04,1217.64
4579,4911,2025-01-02,472.65
4580,8213,2025-01-17,239.15
4581,2147,2025-01-09,213.31
4582,8609,2025-01-08,1663.95
4583,6839,2025-01-09,362.84
4584,2140,2025-01-24,1852.26
4585,72,2025-01-14,1746.73
4586,7409,2025-01-21,1280.75
4587,7402,2025-01-01,501.59
4588,2058,2025-01-23,230.48
4589,4835,2025-01-05,1707.21
4590,5498,2025-01-03,833.76
4591,6379,2025-01-25,251.04
4592,8760,2025-01-11,1409.54
4593,4242,2025-01-06,388.82
4594,4393,2025-01-23,1919.34
4595,4900,2025-01-04,900.64
4596,8932,2025-01-03,304.6
4597,9577,2025-01-09,1297.22
4598,8772,2025-01-17,655.83
4599,3607,2025-01-17,573.09
4600,6569,2025-01-26,825.91
4601,5255,2025-01-13,1283.37
4602,7208,2025-01-08,331.2
4603,7433,2025-01-25,1387.39
4604,4079,2025-01-10,1022.67
4605,993,2025-01-17,1229.15
4606,6941,2025-01-06,1366.38
4607,7300,2025-01-20,381.62
4608,7483,2025-01-25,1670.02
4609,9885,2025-01-01,1614.31
4610,4281,2025-01-18,1582.03
4611,2868,2025-01-02,1195.74
4612,6024,2025-01-26,1992.86
4613,3263,2025-01-01,1798.59
4614,7946,2025-01-08,522.65
4615,1486,2025-01-24,307.81
4616,9459,2025-01-09,1076.25
4617,9933,2025-01-23,997.26
4618,2833,2025-01-02,1763.04
4619,3756,2025-01-11,298.46
4620,4205,2025-01-06,428.92
4621,9385,2025-01-04,262.92
4622,528,2025-01-03,499.9
4623,7805,2025-01-01,477.34
4624,9161,2025-01-26,1373.59
4625,689,2025-01-21,1106.54
4626,7500,2025-01-12,504.22
4627,5153,2025-01-08,281.54
4628,2880,2025-01-13,412.55
4629,2352,2025-01-07,754.49
4630,5826,2025-01-01,213.92
4631,9185,2025-01-24,682
4632,9671,2025-01-06,1145.88
4633,7065,2025-01-12,1709.37
4634,43,2025-01-15,543.99
4635,1933,2025-01-04,791.5
4636,1665,2025-01-03,1649.44
4637,7637,2025-01-13,1717.37
4638,9507,2025-01-19,1635.73
4639,3817,2025-01-03,1663.73
4640,7838,2025-01-02,369.96
4641,8129,2025-01-13,1396.51
4642,6251,2025-01-03,1011.61
4643,3458,2025-01-22,669.19
4644,1130,2025-01-01,865.2
4645,9879,2025-01-17,891.53
4646,6348,2025-01-09,1474.56
4647,3573,2025-01-23,1982.63
4648,271,2025-01-07,736.02
4649,1452,2025-01-23,1325.99
4650,5201,2025-01-15,466.73
4651,8619,2025-01-10,1285.08
4652,8471,2025-01-13,521.67
4653,6205,2025-01-17,234.69
4654,1134,2025-01-14,1250.26
4655,4836,2025-01-10,1182.23
4656,9315,2025-01-16,555.6
4657,4038,2025-01-25,1619.28
4658,3290,2025-01-21,1559.72
4659,3749,2025-01-22,1090.13
4660,2909,2025-01-14,1789.07
4661,4067,2025-01-07,1222.98
4662,7561,2025-01-25,1828.49
4663,9215,2025-01-05,1213.32
4664,5070,2025-01-17,1342.23
4665,8564,2025-01-23,304.09
4666,6300,2025-01-13,1386.22
4667,5027,2025-01-08,1640.1
4668,6065,2025-01-08,1564.7
4669,1140,2025-01-26,713.63
4670,889,2025-01-11,300.98
4671,2924,2025-01-10,447.42
4672,6877,2025-01-02,1447.3
4673,3976,2025-01-10,1920.03
4674,1122,2025-01-22,503.26
4675,6299,2025-01-25,1705.46
4676,6538,2025-01-18,617.05
4677,8923,2025-01-20,1718.95
4678,6735,2025-01-18,234.43
4679,3111,2025-01-12,792.8
4680,9939,2025-01-26,1331.4
4681,8098,2025-01-08,1367.58
4682,1397,2025-01-09,1819.33
4683,1083,2025-01-16,672.99
4684,885,2025-01-01,1162.58
4685,7063,2025-01-10,1127.14
4686,7852,2025-01-14,251.61
4687,9326,2025-01-24,936.81
4688,8787,2025-01-25,1102.01
4689,1165,2025-01-17,297.96
4690,9890,2025-01-25,896.75
4691,7532,2025-01-02,616.16
4692,6023,2025-01-14,667.66
4693,6555,2025-01-23,261.66
4694,6743,2025-01-26,919.17
4695,972,2025-01-19,1512.93
4696,8708,2025-01-22,898.25
4697,4929,2025-01-25,734.85
4698,8952,2025-01-05,1111.57
4699,571,2025-01-23,304.74
4700,8959,2025-01-25,1573.41
4701,1120,2025-01-18,1901.74
4702,171,2025-01-22,1708.09
4703,8948,2025-01-16,1818.33
4704,8551,2025-01-24,1298.02
4705,8160,2025-01-07,1212.25
4706,4153,2025-01-08,1673.18
4707,1623,2025-01-09,549.83
4708,5791,2025-01-05,577.11
4709,6721,2025-01-09,1341.86
4710,8329,2025-01-12,340.18
4711,7261,2025-01-08,1800.49
4712,2929,2025-01-12,389.98
4713,7096,2025-01-11,683.94
4714,7424,2025-01-09,1472.5
4715,5731,2025-01-25,1961.27
4716,9732,2025-01-07,1812.32
4717,4207,2025-01-13,841.21
4718,5545,2025-01-18,1361.15
4719,2450,2025-01-25,1852.87
4720,4765,2025-01-19,934.99
4721,2144,2025-01-25,757.96
4722,2484,2025-01-24,1613.15
4723,3519,2025-01-09,782.97
4724,680,2025-01-13,507.07
4725,7846,2025-01-20,445.06
4726,7475,2025-01-19,211.44
4727,7442,2025-01-14,912.02
4728,3243,2025-01-04,1692.8
4729,1198,2025-01-26,383.68
4730,3286,2025-01-05,915.41
4731,7821,2025-01-07,500.17
4732,9421,2025-01-13,1308.59
4733,5352,2025-01-15,1609.07
4734,1480,2025-01-02,398.38
4735,4536,2025-01-19,248.25
4736,6826,2025-01-23,1399.25
4737,607,2025-01-10,602.85
4738,4877,2025-01-25,228.63
4739,3369,2025-01-10,1430.69
4740,8497,2025-01-17,419.59
4741,7476,2025-01-15,961.24
4742,7012,2025-01-15,1870.39
4743,4935,2025-01-03,1751.82
4744,3621,2025-01-16,593.84
4745,9651,2025-01-08,740.85
4746,9093,2025-01-09,277.53
4747,2152,2025-01-04,221.8
4748,4645,2025-01-09,1834.13
4749,7567,2025-01-07,1585.22
4750,4031,2025-01-08,1655.77
4751,8225,2025-01-01,1349.62
4752,1005,2025-01-08,953.31
4753,4940,2025-01-14,1040.88
4754,1862,2025-01-02,627.21
4755,8130,2025-01-04,223.75
4756,1101,2025-01-13,842.43
4757,5597,2025-01-06,224.26
4758,9368,2025-01-04,922.28
4759,5753,2025-01-21,1021.89
4760,2392,2025-01-12,1111.88
4761,2162,2025-01-14,1697.9
4762,3589,2025-01-04,1927.53
4763,6231,2025-01-15,594.23
4764,9337,2025-01-16,320.55
4765,2902,2025-01-06,570.14
4766,7065,2025-01-22,1255.46
4767,9858,2025-01-14,991.9
4768,219,2025-01-04,911.34
4769,9241,2025-01-05,1435.88
4770,140,2025-01-07,320.29
4771,2378,2025-01-12,1964.27
4772,4457,2025-01-24,1478.16
4773,2365,2025-01-05,468.22
4774,4727,2025-01-01,1158.96
4775,5965,2025-01-19,1616.77
4776,1545,2025-01-19,835.64
4777,3995,2025-01-22,1322.04
4778,1830,2025-01-20,1156.02
4779,8781,2025-01-18,847.06
4780,2837,2025-01-12,302.54
4781,1946,2025-01-06,1464.09
4782,2607,2025-01-12,1987.48
4783,9925,2025-01-23,928.08
4784,348,2025-01-18,1076.86
4785,2261,2025-01-17,1424.48
4786,9443,2025-01-05,629.56
4787,8625,2025-01-11,1841.41
4788,5561,2025-01-20,1392.41
4789,8967,2025-01-03,512.37
4790,8001,2025-01-23,962.98
4791,6799,2025-01-26,1247.29
4792,5681,2025-01-05,1070.92
4793,3423,2025-01-14,452.37
4794,2969,2025-01-12,1319.87
4795,8767,2025-01-24,453.88
4796,5773,2025-01-15,467.26
4797,919,2025-01-23,1374.66
4798,8450,2025-01-10,1714
4799,5198,2025-01-05,1620.68
4800,7644,2025-01-09,525.98
4801,4617,2025-01-06,1734.98
4802,214,2025-01-07,1513.87
4803,7458,2025-01-20,762.95
4804,7236,2025-01-16,1083.53
4805,5755,2025-01-09,876.42
4806,3214,2025-01-12,1492.37
4807,7189,2025-01-08,1363.02
4808,9543,2025-01-21,1480.21
4809,6143,2025-01-05,1378.37
4810,1025,2025-01-20,1063.05
4811,4804,2025-01-16,1459.67
4812,6359,2025-01-17,989.9
4813,3088,2025-01-26,1577.18
4814,9915,2025-01-14,414.71
4815,8532,2025-01-11,798.53
4816,6572,2025-01-07,952.05
4817,8184,2025-01-02,1419.32
4818,4709,2025-01-03,874.54
4819,9949,2025-01-17,348.98
4820,6641,2025-01-19,1520.09
4821,3107,2025-01-20,731.54
4822,1007,2025-01-15,725.73
4823,3021,2025-01-19,1924.97
4824,1798,2025-01-21,452.57
4825,4285,2025-01-06,1335.01
4826,3265,2025-01-09,1341.24
4827,6318,2025-01-22,294.9
4828,1415,2025-01-21,498.22
4829,2583,2025-01-14,1503.34
4830,2936,2025-01-07,1623.96
4831,6436,2025-01-15,1039.04
4832,4460,2025-01-01,1708.64
4833,6944,2025-01-04,1325.37
4834,5112,2025-01-10,552.22
4835,4474,2025-01-03,545.41
4836,5695,2025-01-23,430.97
4837,4546,2025-01-11,1868.55
4838,1032,2025-01-23,1331.28
4839,8444,2025-01-10,1207.9
4840,4035,2025-01-22,1021.34
4841,6237,2025-01-15,434.15
4842,4967,2025-01-21,1122.22
4843,450,2025-01-01,1521.69
4844,9894,2025-01-18,541.3
4845,5329,2025-01-08,1733.93
4846,919,2025-01-09,921.24
4847,2827,2025-01-10,961.14
4848,3795,2025-01-06,321.01
4849,6843,2025-01-05,484.9
4850,8823,2025-01-02,411.89
4851,4607,2025-01-26,1430.54
4852,9106,2025-01-18,1521.4
4853,3642,2025-01-24,699.88
4854,5446,2025-01-08,1772.63
4855,2085,2025-01-18,1616.31
4856,9479,2025-01-13,1474.29
4857,3587,2025-01-16,343.73
4858,6003,2025-01-15,1885.04
4859,9763,2025-01-10,1478.79
4860,9223,2025-01-07,1506.57
4861,7412,2025-01-07,662.53
4862,2765,2025-01-24,1446.42
4863,3864,2025-01-05,1909.8
4864,4058,2025-01-08,1927.94
4865,507,2025-01-07,1166.63
4866,3401,2025-01-22,432.68
4867,509,2025-01-04,762.86
4868,4634,2025-01-24,1910.53
4869,3324,2025-01-14,594.41
4870,3884,2025-01-21,1008.24
4871,2152,2025-01-13,1120.98
4872,9287,2025-01-15,517.04
4873,9263,2025-01-25,501.2
4874,2178,2025-01-26,683.07
4875,3016,2025-01-01,1807.94
4876,5253,2025-01-14,297.82
4877,7611,2025-01-12,1897.63
4878,4082,2025-01-26,225.26
4879,3875,2025-01-15,1482.51
4880,9438,2025-01-06,1700.45
4881,5572,2025-01-25,1219.78
4882,4855,2025-01-01,879.51
4883,4235,2025-01-14,994.78
4884,8714,2025-01-06,1758.09
4885,3872,2025-01-10,1447.65
4886,4177,2025-01-23,1495.35
4887,1031,2025-01-24,534.73
4888,4422,2025-01-17,764.6
4889,5912,2025-01-05,1439.78
4890,8200,2025-01-23,418.67
4891,4144,2025-01-16,858.82
4892,8306,2025-01-06,1460.38
4893,5019,2025-01-17,280.06
4894,9710,2025-01-23,1958.48
4895,2272,2025-01-05,523.73
4896,9152,2025-01-11,1501.63
4897,1097,2025-01-24,857.83
4898,2588,2025-01-20,1260.4
4899,5132,2025-01-05,515.89
4900,566,2025-01-20,259.04
4901,4174,2025-01-17,306.96
4902,4126,2025-01-15,1007.54
4903,6584,2025-01-19,753.14
4904,6240,2025-01-06,1040.13
4905,7543,2025-01-20,1281.91
4906,6939,2025-01-10,1598
4907,9316,2025-01-26,1757.38
4908,7691,2025-01-23,1515.02
4909,1957,2025-01-12,1294.99
4910,6429,2025-01-03,497.54
4911,1352,2025-01-13,1916.1
4912,1750,2025-01-08,627.69
4913,2649,2025-01-25,1540.88
4914,8092,2025-01-22,314.35
4915,4313,2025-01-22,570.19
4916,6005,2025-01-06,1873.09
4917,3711,2025-01-25,1862.91
4918,4490,2025-01-03,1962.01
4919,3149,2025-01-03,1983.41
4920,128,2025-01-11,1502.08
4921,6518,2025-01-22,1671.31
4922,3764,2025-01-13,1615.19
4923,3775,2025-01-23,362.42
4924,1118,2025-01-03,418.53
4925,6753,2025-01-21,506.29
4926,5177,2025-01-21,1714.14
4927,9296,2025-01-16,1765.75
4928,3169,2025-01-18,1681.21
4929,8548,2025-01-16,1759.09
4930,1113,2025-01-18,1780.6
4931,2748,2025-01-07,1526.77
4932,2812,2025-01-13,221.26
4933,3554,2025-01-19,1109.18
4934,9534,2025-01-18,1557.39
4935,3415,2025-01-01,1237.76
4936,2768,2025-01-03,261.61
4937,9334,2025-01-26,1646.92
4938,4925,2025-01-05,378.51
4939,8409,2025-01-05,955.34
4940,8187,2025-01-09,1010.38
4941,6294,2025-01-16,368.03
4942,9002,2025-01-20,572.96
4943,3113,2025-01-21,1859.51
4944,4431,2025-01-13,465.2
4945,7285,2025-01-07,1793.46
4946,4303,2025-01-09,1604.07
4947,4857,2025-01-24,1984.82
4948,7324,2025-01-23,1332.94
4949,1008,2025-01-24,1077.56
4950,4274,2025-01-11,1408.39
4951,3590,2025-01-18,350.4
4952,5462,2025-01-01,1353.96
4953,8721,2025-01-01,707.05
4954,6018,2025-01-06,433.71
4955,4985,2025-01-23,858.44
4956,7407,2025-01-01,1381.35
4957,1435,2025-01-09,1264.26
4958,6772,2025-01-08,1724.03
4959,5420,2025-01-11,633.09
4960,4042,2025-01-05,1046.16
4961,6774,2025-01-07,1770.88
4962,9296,2025-01-06,273.4
4963,1357,2025-01-11,1047.11
4964,3498,2025-01-23,1064.53
4965,8118,2025-01-16,386.1
4966,2381,2025-01-14,228.22
4967,5418,2025-01-20,1393.41
4968,3700,2025-01-10,999.63
4969,3882,2025-01-17,866.8
4970,8271,2025-01-21,478.74
4971,2275,2025-01-16,312.55
4972,639,2025-01-05,394.43
4973,4668,2025-01-25,569.83
4974,4063,2025-01-20,200.79
4975,2104,2025-01-19,459.63
4976,148,2025-01-22,1494.45
4977,771,2025-01-11,503.62
4978,8226,2025-01-07,298.19
4979,4872,2025-01-16,948.09
4980,8269,2025-01-11,780.44
4981,2434,2025-01-10,1959.52
4982,8872,2025-01-22,863.69
4983,6471,2025-01-23,1956.26
4984,9494,2025-01-14,413.83
4985,6151,2025-01-10,802.95
4986,3966,2025-01-09,782.04
4987,1742,2025-01-23,1563.95
4988,5525,2025-01-04,1681.97
4989,8004,2025-01-11,933.14
4990,9149,2025-01-01,1493.74
4991,974,2025-01-19,742.19
4992,7268,2025-01-02,326.93
4993,542,2025-01-01,546.25
4994,3323,2025-01-25,732.49
4995,1162,2025-01-19,788
4996,5951,2025-01-01,991.76
4997,3810,2025-01-19,915.7
4998,4455,2025-01-14,1542.56
4999,4947,2025-01-20,1320.32
5000,3534,2025-01-24,1951.29
5001,7030,2025-01-26,1449.1
5002,2546,2025-01-03,1983.54
5003,9623,2025-01-01,537.69
5004,3432,2025-01-24,1926.55
5005,7847,2025-01-05,1873.75
5006,7387,2025-01-01,244.1
5007,1466,2025-01-09,1318.45
5008,557,2025-01-08,1403.98
5009,3839,2025-01-11,507.6
5010,3774,2025-01-14,357.36
5011,1112,2025-01-14,1975.7
5012,5109,2025-01-08,1792.41
5013,5680,2025-01-16,1824.78
5014,8657,2025-01-26,1735.98
5015,6536,2025-01-11,361.51
5016,3817,2025-01-16,267.1
5017,7757,2025-01-26,987.28
5018,8334,2025-01-19,1133.45
5019,767,2025-01-10,1028.39
5020,171,2025-01-18,1762.24
5021,9670,2025-01-20,1120.68
5022,6235,2025-01-02,236.27
5023,5146,2025-01-06,450.53
5024,1359,2025-01-07,730.07
5025,4939,2025-01-21,946.5
5026,3525,2025-01-25,1011.45
5027,2439,2025-01-05,910.81
5028,9075,2025-01-17,1087.68
5029,7809,2025-01-05,267.86
5030,8306,2025-01-21,955.68
5031,7602,2025-01-02,261.21
5032,2462,2025-01-12,1064.08
5033,7432,2025-01-22,1539.46
5034,6828,2025-01-10,206.27
5035,1126,2025-01-25,213.02
5036,5714,2025-01-25,211.01
5037,4914,2025-01-06,657.84
5038,5009,2025-01-22,672.85
5039,5404,2025-01-22,1840.07
5040,8112,2025-01-12,409.11
5041,1799,2025-01-13,1461.77
5042,9453,2025-01-25,1899.76
5043,4679,2025-01-23,1309.7
5044,1046,2025-01-09,537
5045,6336,2025-01-11,295.84
5046,3403,2025-01-22,549.74
5047,9583,2025-01-15,1732.04
5048,973,2025-01-07,1141.84
5049,2703,2025-01-13,1172.63
5050,4642,2025-01-16,665.75
5051,5136,2025-01-23,714.14
5052,7223,2025-01-16,1117.64
5053,2047,2025-01-18,1547.13
5054,1220,2025-01-03,769.02
5055,9982,2025-01-15,1008.93
5056,7050,2025-01-02,1806.24
5057,3011,2025-01-20,1941.02
5058,8085,2025-01-11,1227.87
5059,9802,2025-01-06,1629.81
5060,5685,2025-01-26,1004.28
5061,4216,2025-01-09,1132.58
5062,5476,2025-01-01,558.28
5063,3112,2025-01-03,635.31
5064,4332,2025-01-15,1202.22
5065,9902,2025-01-16,791.2
5066,4504,2025-01-14,1270.95
5067,6574,2025-01-06,1139.95
5068,9546,2025-01-06,1633.12
5069,7752,2025-01-21,883.72
5070,8551,2025-01-25,881.5
5071,4694,2025-01-03,1368.45
5072,7787,2025-01-08,1350.26
5073,2332,2025-01-20,960.99
5074,8976,2025-01-08,1451.79
5075,750,2025-01-19,629.69
5076,7339,2025-01-21,612.57
5077,4176,2025-01-06,1404.69
5078,6292,2025-01-10,220.51
5079,8241,2025-01-08,634.33
5080,3720,2025-01-23,1883.47
5081,1621,2025-01-13,882.19
5082,2308,2025-01-11,402.33
5083,9180,2025-01-22,666.71
5084,5912,2025-01-11,1293.8
5085,4292,2025-01-20,1602.97
5086,4163,2025-01-19,1146.63
5087,8089,2025-01-26,697.42
5088,2576,2025-01-16,1356.27
5089,2875,2025-01-25,299.49
5090,2775,2025-01-19,1462.1
5091,4521,2025-01-13,768.19
5092,9285,2025-01-26,1592.82
5093,4022,2025-01-07,570.59
5094,3675,2025-01-02,444.66
5095,2808,2025-01-05,1625.89
5096,959,2025-01-16,785.19
5097,1494,2025-01-09,1981.01
5098,712,2025-01-11,1374.51
5099,2601,2025-01-18,810.84
5100,6932,2025-01-04,1294.45
5101,7180,2025-01-24,1481.89
5102,5030,2025-01-05,898.57
5103,5116,2025-01-21,864.58
5104,848,2025-01-13,850.37
5105,5518,2025-01-04,1646.37
5106,2752,2025-01-11,1576.1
5107,4723,2025-01-17,1548.98
5108,6793,2025-01-25,353.66
5109,6053,2025-01-18,1620.13
5110,8423,2025-01-08,1587.69
5111,5060,2025-01-23,1887.97
5112,4608,2025-01-08,1732.6
5113,5753,2025-01-02,1412.9
5114,6469,2025-01-17,1499.53
5115,4008,2025-01-12,606.81
5116,5998,2025-01-17,1409.73
5117,9276,2025-01-21,652.61
5118,4400,2025-01-09,396.95
5119,3365,2025-01-20,1656.28
5120,3680,2025-01-22,1186.23
5121,2792,2025-01-22,805.74
5122,4537,2025-01-21,1611.82
5123,5504,2025-01-23,1358.29
5124,3285,2025-01-03,484.13
5125,8027,2025-01-08,653.37
5126,1068,2025-01-03,907.92
5127,9217,2025-01-17,1410.24
5128,41,2025-01-20,1885.95
5129,5614,2025-01-12,1036.43
5130,9501,2025-01-18,931.39
5131,7860,2025-01-08,1648.47
5132,7536,2025-01-14,983.22
5133,238,2025-01-24,1480.76
5134,5209,2025-01-11,1105.11
5135,1051,2025-01-03,1962.44
5136,4269,2025-01-05,243.09
5137,7223,2025-01-13,708.77
5138,4431,2025-01-07,1523.4
5139,4992,2025-01-21,542.85
5140,7103,2025-01-03,482.7
5141,4470,2025-01-25,218.88
5142,5121,2025-01-15,1985.37
5143,5079,2025-01-20,1870.43
5144,6029,2025-01-22,1643.09
5145,9803,2025-01-08,1834.27
5146,4699,2025-01-04,1743.64
5147,3622,2025-01-20,1617.5
5148,5260,2025-01-25,1844.05
5149,2698,2025-01-10,1977.35
5150,8150,2025-01-11,743.96
5151,2113,2025-01-02,1599.69
5152,543,2025-01-15,1310.84
5153,6920,2025-01-21,1556.16
5154,9787,2025-01-14,454.9
5155,8222,2025-01-06,906.45
5156,9492,2025-01-22,1686.66
5157,1576,2025-01-13,702.23
5158,1391,2025-01-05,1900.22
5159,6614,2025-01-16,1047.89
5160,3765,2025-01-07,392.75
5161,1692,2025-01-15,386.89
5162,5618,2025-01-20,1592.5
5163,5184,2025-01-12,1780.98
5164,3133,2025-01-05,448.69
5165,6546,2025-01-04,720.08
5166,2139,2025-01-01,230.14
5167,7748,2025-01-11,251.49
5168,8763,2025-01-09,1757.8
5169,9830,2025-01-26,1606.42
5170,6501,2025-01-08,385.17
5171,1239,2025-01-20,1541.7
5172,4564,2025-01-03,1269.62
5173,9515,2025-01-24,374.91
5174,815,2025-01-01,470.98
5175,3472,2025-01-11,490.09
5176,518,2025-01-01,1124.84
5177,5885,2025-01-07,529.74
5178,9378,2025-01-10,1450.27
5179,288,2025-01-04,1752.4
5180,1703,2025-01-03,1163.34
5181,2855,2025-01-23,1649.14
5182,7495,2025-01-02,1895.97
5183,5228,2025-01-06,302.57
5184,5589,2025-01-12,797.08
5185,5632,2025-01-10,839.46
5186,9293,2025-01-23,1461.89
5187,9376,2025-01-26,349.41
5188,762,2025-01-03,1751.6
5189,7835,2025-01-08,744.24
5190,6366,2025-01-12,633.09
5191,6679,2025-01-05,427.14
5192,7355,2025-01-14,1100.99
5193,7078,2025-01-25,1591.21
5194,3532,2025-01-05,255.62
5195,6063,2025-01-09,900.82
5196,5759,2025-01-12,814.29
5197,2268,2025-01-08,349.03
5198,9626,2025-01-23,448.33
5199,4250,2025-01-21,475.93
5200,1529,2025-01-07,992.25
5201,8778,2025-01-13,1501.82
5202,5538,2025-01-14,817.11
5203,6508,2025-01-04,396.25
5204,5338,2025-01-11,1591.23
5205,4483,2025-01-12,1512.23
5206,6657,2025-01-04,1894.89
5207,7746,2025-01-18,403.21
5208,6680,2025-01-03,278.79
5209,2027,2025-01-14,1026.53
5210,611,2025-01-24,1033.91
5211,6890,2025-01-08,1820.3
5212,7592,2025-01-16,1292.44
5213,4320,2025-01-14,1105.8
5214,4479,2025-01-14,1848.08
5215,8106,2025-01-12,881.37
5216,8818,2025-01-13,401.91
5217,8897,2025-01-25,1398.2
5218,7245,2025-01-24,482.54
5219,7815,2025-01-10,1071.64
5220,8474,2025-01-12,1138.35
5221,1778,2025-01-10,796.89
5222,5314,2025-01-21,1948
5223,2077,2025-01-16,708.56
5224,8896,2025-01-01,1313.55
5225,2690,2025-01-06,1455.48
5226,6377,2025-01-09,391.02
5227,5342,2025-01-22,1970.56
5228,2904,2025-01-17,1212.12
5229,237,2025-01-14,264.76
5230,5033,2025-01-17,648.34
5231,1125,2025-01-23,1818.53
5232,9069,2025-01-01,1683.16
5233,8657,2025-01-09,638.9
5234,3105,2025-01-09,1491.17
5235,4560,2025-01-07,550.98
5236,7284,2025-01-08,424.85
5237,9561,2025-01-09,1961.66
5238,730,2025-01-25,248.92
5239,8246,2025-01-06,1855.25
5240,3353,2025-01-10,698.21
5241,973,2025-01-01,1423.13
5242,8814,2025-01-22,1896.87
5243,6095,2025-01-19,829.65
5244,2293,2025-01-01,555.86
5245,4493,2025-01-02,1627.7
5246,2979,2025-01-16,702.32
5247,467,2025-01-23,866.33
5248,9145,2025-01-23,1284.36
5249,7503,2025-01-16,869
5250,8923,2025-01-04,853.14
5251,14,2025-01-05,218
5252,4974,2025-01-09,852.9
5253,3008,2025-01-06,1987.39
5254,8548,2025-01-23,1421.69
5255,3038,2025-01-21,938.51
5256,5435,2025-01-08,641.83
5257,8418,2025-01-12,635.23
5258,8846,2025-01-09,530.46
5259,221,2025-01-17,330.72
5260,8326,2025-01-25,237.24
5261,3201,2025-01-06,1653.28
5262,2288,2025-01-01,1428.52
5263,8972,2025-01-11,340.3
5264,8664,2025-01-17,1967.59
5265,576,2025-01-20,1987.73
5266,4828,2025-01-22,246.43
5267,4256,2025-01-01,1613.61
5268,7152,2025-01-05,665.54
5269,7211,2025-01-12,728.56
5270,4296,2025-01-03,349.77
5271,645,2025-01-21,361.59
5272,4001,2025-01-09,650.95
5273,6304,2025-01-12,1273.39
5274,1730,2025-01-01,1505.99
5275,7448,2025-01-18,971.87
5276,9345,2025-01-01,1043.96
5277,9407,2025-01-24,683.56
5278,8733,2025-01-14,1053.7
5279,3549,2025-01-11,313.78
5280,5824,2025-01-18,619.2
5281,658,2025-01-21,1698.89
5282,1598,2025-01-16,1445.4
5283,5582,2025-01-26,1042.83
5284,7979,2025-01-02,811.57
5285,2540,2025-01-07,233.59
5286,6746,2025-01-06,1278.02
5287,9505,2025-01-10,989.76
5288,3948,2025-01-11,1432.33
5289,9586,2025-01-21,940.27
5290,6810,2025-01-11,1067.31
5291,5073,2025-01-20,1902.71
5292,3722,2025-01-18,1058.4
5293,9920,2025-01-23,1984.39
5294,3117,2025-01-21,1799.17
5295,8123,2025-01-13,219.21
5296,3667,2025-01-24,1855.29
5297,1969,2025-01-15,354.12
5298,1695,2025-01-01,1332.57
5299,6947,2025-01-02,1365.74
5300,9002,2025-01-25,733.34
5301,2923,2025-01-20,1077.62
5302,5031,2025-01-07,1679.72
5303,5538,2025-01-21,1967.74
5304,8439,2025-01-01,1518.65
5305,6305,2025-01-13,1485.63
5306,4218,2025-01-19,360.48
5307,2353,2025-01-12,1749.14
5308,8461,2025-01-26,676.97
5309,5179,2025-01-13,538.89
5310,4996,2025-01-05,396.55
5311,8234,2025-01-15,1507.96
5312,195,2025-01-06,332.2
5313,9988,2025-01-16,272.35
5314,8746,2025-01-15,1063.85
5315,2837,2025-01-03,699.07
5316,3261,2025-01-23,227.98
5317,9648,2025-01-24,1911.97
5318,3080,2025-01-22,1747.65
5319,3662,2025-01-19,269.05
5320,490,2025-01-19,792.76
5321,5145,2025-01-05,843.61
5322,4097,2025-01-01,731.99
5323,7458,2025-01-03,1948.62
5324,993,2025-01-24,1813.79
5325,121,2025-01-03,273.17
5326,3130,2025-01-12,1769.01
5327,9731,2025-01-26,1037.24
5328,657,2025-01-01,411.43
